rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
1,Lizzie Hall & Lizzie White,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Overall,1 (337KG),1 (17.546KM),1 (11:48),,,,,,3
2,Kat Wilson & Ruth Davidson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Overall,3 (280KG),2 (16.899KM),3 (15:10),,,,,,8
3,Clare Shepherd & Rebecca Scofield,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Overall,4 (270KG),4 (16.346KM),2 (14:07),,,,,,10
4,Jade Brier & Nicolle Grant,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Overall,2 (298KG),5 (15.608KM),4 (15:22),,,,,,11
5,Maxine Walker & sarah delieu,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX Pro,Overall,5 (230KG),3 (16.529KM),5 (16:00),,,,,,13
1,Chandler Smith & Jessie Smith,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,1 (531KG),1 (19.147KM),2 (10:13),,,,,,4
2,Karim Djidel & Robin Swinkels,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,4 (463KG),2 (18.998KM),4 (12:20),,,,,,10
3,Emma Häggström & Adam Selmani,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,5 (450KG),3 (18.868KM),3 (11:52),,,,,,11
4,Anna Donauer & Lars Jakobeit,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,2 (479KG),6 (17.726KM),5 (12:26),,,,,,13
5,Keziah Campbell & Will Smith,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,6 (428KG),4 (18.761KM),6 (13:02),,,,,,16
6,Dan Lapping & Melanie Bradley,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,7 (402KG),5 (18.23KM),7 (13:10),,,,,,19
7,Jade Smith & Danny McFaden,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,3 (471KG),10 (16.15KM),11 (16:06),,,,,,24
8,Megan Chillmaid & Connor Flynn,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,10 (351KG),7 (17.685KM),9 (14:43),,,,,,26
9,Graham Keenan & yasmin Team,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,9 (377KG),8 (17.366KM),10 (15:14),,,,,,27
10,Tim Cima & Holly Buckley,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,11 (325KG),9 (16.875KM),8 (14:18),,,,,,28
11,Dana Manco Pau & Daniel Dacosta,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX Pro,Overall,7 (402KG),11 (15.755KM),12 (19:23),,,,,,30
1,Hannah Brown & Alice Hardy,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,11:36,,,,,,1
2,Kate Lord & karleigh wright,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,12:13,,,,,,2
3,Barbara Kiss & Sarah Catford,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,12:16,,,,,,3
4,Maebh Moriarty & Tiarna Grimes,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,12:35,,,,,,4
5,Jacinda Brass & Kyra Waterfall,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,12:53,,,,,,5
6,Beth Lucey & Jodi Hooper,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,12:59,,,,,,6
7,Samantha Johnson & Aliya Arthur,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,13:30,,,,,,7
8,Jenni Tardiff & Danielle Jahnke,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,13:35,,,,,,8
9,Pippa Tilney & Helen Livingstone,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,13:44,,,,,,9
9,Kaisa Larkas & Saba Ahmad,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,13:44,,,,,,9
11,Kristina Johansson & Natalie Branston,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,13:50,,,,,,11
12,Lucy Hatton & Anna Faux,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,14:14,,,,,,12
13,Lucy Berry & Sophie Field,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,14:15,,,,,,13
14,Maddy Dawson & Hannah Gaves,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,14:16,,,,,,14
15,Cat Rhun & Annie Shaw,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,14:47,,,,,,15
16,Niamh Young & Carol Ritchie,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:02,,,,,,16
17,Madeline Hodge & Florence Kinnafick,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:10,,,,,,17
18,Evelyn Tong & Nerys James,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:19,,,,,,18
18,Leanne Vickers & Hannah Willmett,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:19,,,,,,18
20,Abbi Lyons & Sophie Snowdon,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:23,,,,,,20
21,Louise Parry & Rebecca Phillips,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:26,,,,,,21
22,Cara Savage & Kirsty McConachie,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:32,,,,,,22
23,Charlotte Campbell & Rachel Clark,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:35,,,,,,23
24,Charlotte Mccrossin & sara Team,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:42,,,,,,24
25,Emma Wright & Michelle Kenny,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,15:45,,,,,,25
26,Laura Pearson & Harriet Coates,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,16:03,,,,,,26
27,Samantha Cavanagh & Nadine Heron,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,16:26,,,,,,27
28,Mel Warwick & Lyndsey Hester,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,16:34,,,,,,28
29,Liza Smith & MAXINE WOOD,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,16:41,,,,,,29
30,Charlotte Natter & Holly Hewlett,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,16:44,,,,,,30
31,Vassilia Lafchis & Alice Wilkinson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,16:45,,,,,,31
32,Maria Goncalves da Cunha & Courtney Cole Loconto,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,16:49,,,,,,32
33,Cat Moreton & Charlene Skidmore,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,17:12,,,,,,33
34,Hannah Ribbans & Denise Bunn,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,17:15,,,,,,34
35,Danielle Petrovic & Sallie Partridge,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,17:21,,,,,,35
36,Georgia Bridge & Felicity Bee,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,17:28,,,,,,36
37,Natalie Blumenthal & Rachel Browne,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,17:35,,,,,,37
38,Jo Campbell & Leeann Mcleod,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,17:39,,,,,,38
39,Rebecca Hayes-Kidd & Portia Bryant,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,17:40,,,,,,39
40,Eloise Barnes & Rebecca Jackson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,20:33,,,,,,40
40,Laura Loy & Vicky Brown,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,MetCon X,,,20:33,,,,,,40
1,Daniel Albon & Clay Kentsley,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,1 (420KG),4 (17.695KM),1 (12:27),,,,,,6
2,Daniel Fearn & Robert Balogh,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,5 (285KG),3 (17.926KM),2 (12:40),,,,,,10
3,Brian Mc neice & Anthony Mullen,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,2 (379KG),6 (16.978KM),3 (14:13),,,,,,11
4,Adam Anthony & william morgan,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,4 (333KG),5 (17.554KM),4 (14:19),,,,,,13
5,Jim Downing & Liam Betney,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,6 (273KG),1 (18.384KM),7 (17:51),,,,,,14
6,Oliver Chadwick & Jack Kish,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,7 (258KG),2 (18.3KM),6 (16:08),,,,,,15
7,Marc Finney & Richard Stewart,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,3 (375KG),7 (16.615KM),5 (15:52),,,,,,15
8,Hiten Joshi & Patrick Mcconnell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,8 (220KG),8 (16.02KM),8 (22:18),,,,,,24
9,Lukas Matuzevicius & Daniel Tarbuck,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Overall,8 (220KG),9 (15.885KM),9 (23:14),,,,,,26
1,Claire Small & Ethan Greene,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,11:06,,,,,,1
2,Alix Andrews & Jerome Anyata,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,11:11,,,,,,2
3,Liz Morgan & Matt Williamson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,11:34,,,,,,3
4,Harry Miles & Ellie Collar,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,11:51,,,,,,4
5,Harry Milner & Katie McNally,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,11:55,,,,,,5
6,Thomas Farrand & Antonia Garton-Sprenger,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,11:56,,,,,,6
7,Jamie George & Phoebe Perkins,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,11:59,,,,,,7
8,Maximilian Brandl & Franziska Koch,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,12:07,,,,,,8
9,Cathal Parkes & Muireann Odonnell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,12:16,,,,,,9
10,Nicola Guiver & Mark Twigg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,12:21,,,,,,10
11,Chris Eales & Victoria Harriott,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,12:24,,,,,,11
12,Jane Wright & Luke Blizard,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,12:49,,,,,,12
13,Liam Eldridge & Anna Connor-Astreos,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,12:51,,,,,,13
14,Lucy Brundish & Ben Kimber,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,12:52,,,,,,14
15,Yasmin Stevenson & Tristan King,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:01,,,,,,15
16,Rob Smith & Genevieve Hickin,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:04,,,,,,16
17,Emily Grant & Callum Phillips,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:07,,,,,,17
18,Elaine Farrell & William Meldrum,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:23,,,,,,18
19,Tim Hagon & Becca Neale,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:25,,,,,,19
20,Chenoa Ingram & Mark Sims,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:27,,,,,,20
21,Sarah Parish & chris Byrne,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:28,,,,,,21
22,Alex Barker & Marc Mclelland,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:31,,,,,,22
23,Hannah Hickinbotham & Benjamin Allen,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:33,,,,,,23
24,Aimee Campbell & Will Smith,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:34,,,,,,24
25,Pav Johal & Mark Robert Hassell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:53,,,,,,25
26,Paul Connor & Fern Connor,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:57,,,,,,26
27,Saskia Noack & Marc Ewers,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,13:58,,,,,,27
28,Adele Corteen & Edward Weaver-Coles,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:01,,,,,,28
29,Steve King & Claire King,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:11,,,,,,29
30,Robin O'Neill & Hannah O'Neill,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:14,,,,,,30
31,Karin Steininger & Alfred Leutl,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:15,,,,,,31
32,Matt Glass & Eva May,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:37,,,,,,32
33,Fern Stephenson & Johnny Arkle,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:46,,,,,,33
34,Kookie Saleh & Simon Pepper,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:47,,,,,,34
35,Christian Nolde & Steffi Schmitt,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,14:58,,,,,,35
36,Kim Mansell & Courtney Smith,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,15:11,,,,,,36
37,Steve Allison & Jodie Allison,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,15:14,,,,,,37
38,Marisol Baltazar nava & James Garner,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,15:26,,,,,,38
39,Bernard Hughes & Hannah Rice,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,15:29,,,,,,39
40,Katy Twigg & Peter Daniel,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,15:44,,,,,,40
41,Nicholas Wade & Laura Marks,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,15:54,,,,,,41
42,Charlotte James & Ron Harris,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,16:06,,,,,,42
43,Katherine Hodgson & Laurie Clark,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,16:15,,,,,,43
44,Donna Conlon-Jones & Wayne Thomas,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,16:25,,,,,,44
45,Kate Noble & Conor Moss,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,16:39,,,,,,45
46,Stacey Lines & Andrew Lines,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,16:47,,,,,,46
47,Sara Smith & Paul Richards,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,17:27,,,,,,47
48,Anna Greco & Chris Williams,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,18:03,,,,,,48
49,alison aherne & Mark Aherne,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,18:19,,,,,,49
50,Danielle Jordan-Taft & James Cornish,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,18:39,,,,,,50
51,Michele Davies & Owen Davies,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,19:18,,,,,,51
52,Charlie Adler & David Baird,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,19:42,,,,,,52
53,Max Cotterell-East & Andy Hancox,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,20:56,,,,,,53
54,Gail Jeffreys & Gary Dixon,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,22:21,,,,,,54
55,Paul Wookey & Clare Maskery,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,22:31,,,,,,55
56,Jo Nash & Philip Mitchell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,23:14,,,,,,56
57,Josephine Farrelly & Charlie Harris,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Mixed,ATHX,MetCon X,,,24:16,,,,,,57
1,Ish O'connor & Brandon Monk,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,12:08,,,,,,1
2,Brendan Pearson & Tom Smith,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,12:19,,,,,,2
3,Matt Turner & Matt De’Ath,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,12:32,,,,,,3
4,Joe Gilbert & Guy Kennedy,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,12:51,,,,,,4
4,Oliver MARCHON & Maciej Wegorzewski,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,12:51,,,,,,4
6,Jamie Matthews & andrew coupe,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,13:00,,,,,,6
7,Ozzy Caliskan & Harry Reynolds,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,13:01,,,,,,7
8,Phil Jones & Leo Lundgren,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,13:23,,,,,,8
9,Rory McAusland & Jake Wright,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,13:27,,,,,,9
10,Michael Settle & Owain Fraser-Williams,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,13:48,,,,,,10
11,Otis Fox & Leon Ashman,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,13:57,,,,,,11
12,Jack Chapman & Alex Low,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,14:14,,,,,,12
13,Jasper Skule & Charles Hacker,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,14:17,,,,,,13
14,Aaron OBrien & Erlandas Sablinskas,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,14:20,,,,,,14
15,Lennart Palausch & Sören Findeisen,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,14:43,,,,,,15
16,Ryan Healy & brandonmillspt Team,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,14:44,,,,,,16
17,Ryan Murray & Jamie Hill,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,14:53,,,,,,17
18,Louis Mitchell & Zak White,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,14:59,,,,,,18
19,Rocky O'Donovan & Conor Healy,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,15:08,,,,,,19
20,Jamie Newington & Reece Jones,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,15:38,,,,,,20
21,Tony Murphy & Connor Martin,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Pro,MetCon X,,,15:48,,,,,,21
1,Maebh Moriarty & Tiarna Grimes,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,1
2,Hannah Brown & Alice Hardy,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,2
3,Kate Lord & karleigh wright,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,3
4,Samantha Johnson & Aliya Arthur,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,4
5,Barbara Kiss & Sarah Catford,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,5
6,Lucy Hatton & Anna Faux,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,6
7,Kristina Johansson & Natalie Branston,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,7
8,Cat Rhun & Annie Shaw,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,8
9,Jacinda Brass & Kyra Waterfall,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,9
10,Kaisa Larkas & Saba Ahmad,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,10
11,Pippa Tilney & Helen Livingstone,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,11
12,Vassilia Lafchis & Alice Wilkinson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,12
13,Jenni Tardiff & Danielle Jahnke,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,13
14,Leanne Vickers & Hannah Willmett,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,14
15,Lucy Berry & Sophie Field,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,15
16,Georgia Bridge & Felicity Bee,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,16
17,Madeline Hodge & Florence Kinnafick,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,17
18,Maddy Dawson & Hannah Gaves,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,18
19,Evelyn Tong & Nerys James,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,19
20,Niamh Young & Carol Ritchie,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,20
21,Beth Lucey & Jodi Hooper,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,21
22,Louise Parry & Rebecca Phillips,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,22
23,Laura Pearson & Harriet Coates,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,23
24,Emma Wright & Michelle Kenny,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,24
25,Cat Moreton & Charlene Skidmore,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,25
26,Mel Warwick & Lyndsey Hester,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,26
27,Charlotte Campbell & Rachel Clark,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,27
28,Charlotte Mccrossin & sara Team,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,28
29,Cara Savage & Kirsty McConachie,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,29
30,Jo Campbell & Leeann Mcleod,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,30
31,Natalie Blumenthal & Rachel Browne,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,31
32,Danielle Petrovic & Sallie Partridge,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,32
33,Eloise Barnes & Rebecca Jackson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,33
34,Rebecca Hayes-Kidd & Portia Bryant,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Endurance,,,,,,,,,34
